Study.area,Patch.ID,Core.ID,Species,Outer.ring,Establishment.date,Reconstructed.age,Est.bin,Shade.tolerance,Functional.type
EBW,EBW-0010,EBW-2017-0145,PICO,2016,1950,67,1950,Intolerant,Intolerant conifer
EBW,EBW-0010,EBW-2017-0146,PICO,2016,1944,73,1940,Intolerant,Intolerant conifer
EBW,EBW-0010,EBW-2017-0147,PICO,2016,1926,91,1920,Intolerant,Intolerant conifer
EBW,EBW-0010,EBW-2017-0149,PICO,2013,1916,101,1910,Intolerant,Intolerant conifer
EBW,EBW-0010,EBW-2017-0150,PIEN,2016,1920,97,1920,Tolerant,Tolerant conifer
EBW,EBW-0010,EBW-2017-0151,PICO,2016,1926,91,1920,Intolerant,Intolerant conifer
EBW,EBW-0010,EBW-2017-0152,PICO,2016,1923,94,1920,Intolerant,Intolerant conifer
EBW,EBW-0010,EBW-2017-0153,PIEN,2016,1928,89,1920,Tolerant,Tolerant conifer
EBW,EBW-0010,EBW-2017-0154,PICO,2016,1913,104,1910,Intolerant,Intolerant conifer
EBW,EBW-0010,EBW-2017-0165,PICO,2016,1928,89,1920,Intolerant,Intolerant conifer
EBW,EBW-0010,EBW-2017-0166,PICO,2016,1916,101,1910,Intolerant,Intolerant conifer
EBW,EBW-0010,EBW-2017-0167,PICO,2016,1918,99,1910,Intolerant,Intolerant conifer
EBW,EBW-0010,EBW-2017-0168,PICO,2016,1917,100,1910,Intolerant,Intolerant conifer
EBW,EBW-0010,EBW-2017-0169,PICO,2016,1918,99,1910,Intolerant,Intolerant conifer
EBW,EBW-0010,EBW-2017-0170,PICO,2016,1923,94,1920,Intolerant,Intolerant conifer
EBW,EBW-0010,EBW-2017-0171,PICO,2012,1910,107,1910,Intolerant,Intolerant conifer
EBW,EBW-0010,EBW-2017-0172,PICO,2016,1917,100,1910,Intolerant,Intolerant conifer
EBW,EBW-0010,EBW-2017-0173,PICO,2016,1920,97,1920,Intolerant,Intolerant conifer
EBW,EBW-0010,EBW-2017-0174,PICO,2016,1912,105,1910,Intolerant,Intolerant conifer
EBW,EBW-0010,EBW-2017-0175,PICO,1813,1724,293,1720,Intolerant,Intolerant conifer
EBW,EBW-0010,EBW-2017-0140,PIEN,2016,1930,87,1930,Tolerant,Tolerant conifer
EBW,EBW-0010,EBW-2017-0141,PIEN,2015,1928,89,1920,Tolerant,Tolerant conifer
EBW,EBW-0010,EBW-2017-0142,PIEN,2016,1923,94,1920,Tolerant,Tolerant conifer
EBW,EBW-0010,EBW-2017-0143,PIEN,2016,1926,91,1920,Tolerant,Tolerant conifer
EBW,EBW-0010,EBW-2017-0148,PICO,1997,1921,96,1920,Intolerant,Intolerant conifer
EBW,EBW-0010,EBW-2017-0160,PICO,2016,1922,95,1920,Intolerant,Intolerant conifer
EBW,EBW-0010,EBW-2017-0161,PICO,2016,1925,92,1920,Intolerant,Intolerant conifer
EBW,EBW-0010,EBW-2017-0162,PICO,2016,1915,102,1910,Intolerant,Intolerant conifer
EBW,EBW-0010,EBW-2017-0163,PICO,2016,1986,31,1980,Intolerant,Intolerant conifer
EBW,EBW-0010,EBW-2017-0164,PICO,2013,1930,87,1930,Intolerant,Intolerant conifer
EBW,EBW-0011,EBW-2018-0040,PIEN,2017,1948,70,1940,Tolerant,Tolerant conifer
EBW,EBW-0011,EBW-2018-0041,PICO,2017,1955,63,1950,Intolerant,Intolerant conifer
EBW,EBW-0011,EBW-2018-0042,POTR,2015,1939,79,1930,Intolerant,Deciduous
EBW,EBW-0011,EBW-2018-0043,PIEN,2017,1947,71,1940,Tolerant,Tolerant conifer
EBW,EBW-0011,EBW-2018-0046,PIEN,2017,1949,69,1940,Tolerant,Tolerant conifer
EBW,EBW-0011,EBW-2018-0047,PICO,2017,1964,54,1960,Intolerant,Intolerant conifer
EBW,EBW-0011,EBW-2018-0048,POTR,2015,1937,81,1930,Intolerant,Deciduous
EBW,EBW-0011,EBW-2018-0049,PIEN,2017,1928,90,1920,Tolerant,Tolerant conifer
EBW,EBW-0011,EBW-2018-0050,POTR,2017,1934,84,1930,Intolerant,Deciduous
EBW,EBW-0011,EBW-2018-0054,POTR,2014,1937,81,1930,Intolerant,Deciduous
EBW,EBW-0011,EBW-2018-0060,POTR,2017,1959,59,1950,Intolerant,Deciduous
EBW,EBW-0011,EBW-2018-0061,POTR,2017,1962,56,1960,Intolerant,Deciduous
EBW,EBW-0011,EBW-2018-0062,POTR,2017,1961,57,1960,Intolerant,Deciduous
EBW,EBW-0011,EBW-2018-0063,POTR,2016,1937,81,1930,Intolerant,Deciduous
EBW,EBW-0011,EBW-2018-0065,POTR,2017,1938,80,1930,Intolerant,Deciduous
EBW,EBW-0011,EBW-2018-0068,POTR,2017,1935,83,1930,Intolerant,Deciduous
EBW,EBW-0011,EBW-2018-0069,PIEN,2017,1969,49,1960,Tolerant,Tolerant conifer
EBW,EBW-0011,EBW-2018-0071,POTR,2017,1925,93,1920,Intolerant,Deciduous
EBW,EBW-0011,EBW-2018-0072,POTR,2017,1942,76,1940,Intolerant,Deciduous
EBW,EBW-0011,EBW-2018-0073 A,POTR,2017,1940,78,1940,Intolerant,Deciduous
EBW,EBW-0011,EBW-2018-0100 B,PICO,2017,1910,108,1910,Intolerant,Intolerant conifer
EBW,EBW-0011,EBW-2018-0101,PICO,2017,1927,91,1920,Intolerant,Intolerant conifer
EBW,EBW-0011,EBW-2018-0102,PICO,2017,1959,59,1950,Intolerant,Intolerant conifer
EBW,EBW-0011,EBW-2018-0103,PICO,2017,1958,60,1950,Intolerant,Intolerant conifer
EBW,EBW-0011,EBW-2018-0104,PICO,2017,1959,59,1950,Intolerant,Intolerant conifer
EBW,EBW-0011,EBW-2018-0105,PICO,2017,1950,68,1950,Intolerant,Intolerant conifer
EBW,EBW-0011,EBW-2018-0109,PICO,2017,1955,63,1950,Intolerant,Intolerant conifer
EBW,EBW-0011,EBW-2018-0110,PICO,2017,1913,105,1910,Intolerant,Intolerant conifer
EBW,EBW-0011,EBW-2018-0113,PICO,2017,1959,59,1950,Intolerant,Intolerant conifer
EBW,EBW-0011,EBW-2018-0114,PICO,2017,1960,58,1960,Intolerant,Intolerant conifer
EBW,EBW-0011,EBW-2018-0120,PICO,2017,1956,62,1950,Intolerant,Intolerant conifer
EBW,EBW-0011,EBW-2018-0121,POTR,2013,1928,90,1920,Intolerant,Deciduous
EBW,EBW-0011,EBW-2018-0122,PIEN,2017,1968,50,1960,Tolerant,Tolerant conifer
EBW,EBW-0011,EBW-2018-0123,PIEN,2017,1942,76,1940,Tolerant,Tolerant conifer
EBW,EBW-0011,EBW-2018-0125,PIEN,2017,1928,90,1920,Tolerant,Tolerant conifer
EBW,EBW-0011,EBW-2018-0126,PIEN,2017,1943,75,1940,Tolerant,Tolerant conifer
EBW,EBW-0011,EBW-2018-0127,POTR,2017,1927,91,1920,Intolerant,Deciduous
EBW,EBW-0011,EBW-2018-0128,POTR,2013,1928,90,1920,Intolerant,Deciduous
EBW,EBW-0011,EBW-2018-0129,POTR,2017,1927,91,1920,Intolerant,Deciduous
EBW,EBW-0011,EBW-2018-0132,PICO,2017,1925,93,1920,Intolerant,Intolerant conifer
EBW,EBW-0011,EBW-2018-0044,POTR,2015,1937,81,1930,Intolerant,Deciduous
EBW,EBW-0011,EBW-2018-0045,POTR,2016,1942,76,1940,Intolerant,Deciduous
EBW,EBW-0011,EBW-2018-0051,POTR,2016,1936,82,1930,Intolerant,Deciduous
EBW,EBW-0011,EBW-2018-0052,POTR,2017,1937,81,1930,Intolerant,Deciduous
EBW,EBW-0011,EBW-2018-0053,POTR,2017,1937,81,1930,Intolerant,Deciduous
EBW,EBW-0011,EBW-2018-0064,POTR,2017,1956,62,1950,Intolerant,Deciduous
EBW,EBW-0011,EBW-2018-0066,POTR,2017,1950,68,1950,Intolerant,Deciduous
EBW,EBW-0011,EBW-2018-0067,POTR,2017,1962,56,1960,Intolerant,Deciduous
EBW,EBW-0011,EBW-2018-0070,POTR,2017,1964,54,1960,Intolerant,Deciduous
EBW,EBW-0011,EBW-2018-0074,POTR,2016,1964,54,1960,Intolerant,Deciduous
EBW,EBW-0011,EBW-2018-0106,PICO,2017,1957,61,1950,Intolerant,Intolerant conifer
EBW,EBW-0011,EBW-2018-0107,PICO,2017,1960,58,1960,Intolerant,Intolerant conifer
EBW,EBW-0011,EBW-2018-0108,PICO,2017,1959,59,1950,Intolerant,Intolerant conifer
EBW,EBW-0011,EBW-2018-0111,PICO,2017,1962,56,1960,Intolerant,Intolerant conifer
EBW,EBW-0011,EBW-2018-0112,PICO,2017,1960,58,1960,Intolerant,Intolerant conifer
EBW,EBW-0011,EBW-2018-0124,POTR,2016,1921,97,1920,Intolerant,Deciduous
EBW,EBW-0011,EBW-2018-0130,PIEN,2017,1978,40,1970,Tolerant,Tolerant conifer
EBW,EBW-0011,EBW-2018-0131,PIEN,2017,1963,55,1960,Tolerant,Tolerant conifer
EBW,EBW-0011,EBW-2018-0133,POTR,2010,1937,81,1930,Intolerant,Deciduous
EBW,EBW-0011,EBW-2018-0134,PIEN,2017,1979,39,1970,Tolerant,Tolerant conifer
EBW,EBW-0012,EBW-2017-0685,PICO,2016,1910,107,1910,Intolerant,Intolerant conifer
EBW,EBW-0012,EBW-2017-0686,PICO,2016,1911,106,1910,Intolerant,Intolerant conifer
EBW,EBW-0012,EBW-2017-0687,PICO,2015,1914,103,1910,Intolerant,Intolerant conifer
EBW,EBW-0012,EBW-2017-0688,PICO,2016,1924,93,1920,Intolerant,Intolerant conifer
EBW,EBW-0012,EBW-2017-0689,PICO,2016,1920,97,1920,Intolerant,Intolerant conifer
EBW,EBW-0012,EBW-2017-0690,PICO,2016,1904,113,1900,Intolerant,Intolerant conifer
EBW,EBW-0012,EBW-2017-0691,PICO,2016,1923,94,1920,Intolerant,Intolerant conifer
EBW,EBW-0012,EBW-2017-0692,PICO,2016,1920,97,1920,Intolerant,Intolerant conifer
EBW,EBW-0012,EBW-2017-0693,PIEN,2016,1925,92,1920,Tolerant,Tolerant conifer
EBW,EBW-0012,EBW-2017-0694,PICO,2016,1923,94,1920,Intolerant,Intolerant conifer
EBW,EBW-0012,EBW-2017-0705,PICO,2016,1908,109,1900,Intolerant,Intolerant conifer
EBW,EBW-0012,EBW-2017-0706,PIEN,2016,1918,99,1910,Tolerant,Tolerant conifer
EBW,EBW-0012,EBW-2017-0707,PICO,2016,1917,100,1910,Intolerant,Intolerant conifer
EBW,EBW-0012,EBW-2017-0708,PICO,2015,1908,109,1900,Intolerant,Intolerant conifer
EBW,EBW-0012,EBW-2017-0709,PICO,2016,1906,111,1900,Intolerant,Intolerant conifer
EBW,EBW-0012,EBW-2017-0710,PICO,2016,1915,102,1910,Intolerant,Intolerant conifer
EBW,EBW-0012,EBW-2017-0711,PICO,2016,1925,92,1920,Intolerant,Intolerant conifer
EBW,EBW-0012,EBW-2017-0712,PICO,2016,1906,111,1900,Intolerant,Intolerant conifer
EBW,EBW-0012,EBW-2017-0713,PICO,2016,1909,108,1900,Intolerant,Intolerant conifer
EBW,EBW-0012,EBW-2017-0714,PICO,2015,1914,103,1910,Intolerant,Intolerant conifer
EBW,EBW-0012,EBW-2017-0680,PICO,2016,1911,106,1910,Intolerant,Intolerant conifer
EBW,EBW-0012,EBW-2017-0681,PICO,2016,1923,94,1920,Intolerant,Intolerant conifer
EBW,EBW-0012,EBW-2017-0682,PICO,2015,1907,110,1900,Intolerant,Intolerant conifer
EBW,EBW-0012,EBW-2017-0683,PICO,2016,1925,92,1920,Intolerant,Intolerant conifer
EBW,EBW-0012,EBW-2017-0684,PICO,2016,1920,97,1920,Intolerant,Intolerant conifer
EBW,EBW-0012,EBW-2017-0700,PICO,2007,1925,92,1920,Intolerant,Intolerant conifer
EBW,EBW-0012,EBW-2017-0701,PICO,2016,1914,103,1910,Intolerant,Intolerant conifer
EBW,EBW-0012,EBW-2017-0702,PICO,2016,1909,108,1900,Intolerant,Intolerant conifer
EBW,EBW-0012,EBW-2017-0703,PICO,2016,1904,113,1900,Intolerant,Intolerant conifer
EBW,EBW-0012,EBW-2017-0704,PICO,2014,1921,96,1920,Intolerant,Intolerant conifer
EBW,EBW-0015,EBW-2017-0275,PICO,2016,1893,124,1890,Intolerant,Intolerant conifer
EBW,EBW-0015,EBW-2017-0276,PICO,2000,1881,136,1880,Intolerant,Intolerant conifer
EBW,EBW-0015,EBW-2017-0277,POTR,2017,1906,111,1900,Intolerant,Deciduous
EBW,EBW-0015,EBW-2017-0278,PICO,2000,1909,108,1900,Intolerant,Intolerant conifer
EBW,EBW-0015,EBW-2017-0279,PICO,2002,1893,124,1890,Intolerant,Intolerant conifer
EBW,EBW-0015,EBW-2017-0280,PICO,2016,1894,123,1890,Intolerant,Intolerant conifer
EBW,EBW-0015,EBW-2017-0281,PICO,2016,1896,121,1890,Intolerant,Intolerant conifer
EBW,EBW-0015,EBW-2017-0282,PICO,2003,1894,123,1890,Intolerant,Intolerant conifer
EBW,EBW-0015,EBW-2017-0283,PIEN,2016,1904,113,1900,Tolerant,Tolerant conifer
EBW,EBW-0015,EBW-2017-0284,POTR,2012,1902,115,1900,Intolerant,Deciduous
EBW,EBW-0015,EBW-2017-0295,PICO,2016,1897,120,1890,Intolerant,Intolerant conifer
EBW,EBW-0015,EBW-2017-0296,PICO,2016,1904,113,1900,Intolerant,Intolerant conifer
EBW,EBW-0015,EBW-2017-0297,PICO,2016,1899,118,1890,Intolerant,Intolerant conifer
EBW,EBW-0015,EBW-2017-0298,PICO,2016,1900,117,1900,Intolerant,Intolerant conifer
EBW,EBW-0015,EBW-2017-0299,PIEN,2016,1901,116,1900,Tolerant,Tolerant conifer
EBW,EBW-0015,EBW-2017-0300,PICO,2016,1900,117,1900,Intolerant,Intolerant conifer
EBW,EBW-0015,EBW-2017-0301,PICO,2016,1899,118,1890,Intolerant,Intolerant conifer
EBW,EBW-0015,EBW-2017-0302,PICO,2009,1902,115,1900,Intolerant,Intolerant conifer
EBW,EBW-0015,EBW-2017-0303,PICO,2013,1900,117,1900,Intolerant,Intolerant conifer
EBW,EBW-0015,EBW-2017-0304,PICO,2016,1915,102,1910,Intolerant,Intolerant conifer
EBW,EBW-0015,EBW-2017-0320,PICO,2016,1901,116,1900,Intolerant,Intolerant conifer
EBW,EBW-0015,EBW-2017-0321,PICO,2016,1914,103,1910,Intolerant,Intolerant conifer
EBW,EBW-0015,EBW-2017-0322,PICO,2016,1908,109,1900,Intolerant,Intolerant conifer
EBW,EBW-0015,EBW-2017-0323,PICO,2016,1915,102,1910,Intolerant,Intolerant conifer
EBW,EBW-0015,EBW-2017-0324,PICO,2016,1893,124,1890,Intolerant,Intolerant conifer
EBW,EBW-0015,EBW-2017-0325,PICO,2016,1900,117,1900,Intolerant,Intolerant conifer
EBW,EBW-0015,EBW-2017-0326,PICO,2016,1919,98,1910,Intolerant,Intolerant conifer
EBW,EBW-0015,EBW-2017-0327,PICO,2016,1894,123,1890,Intolerant,Intolerant conifer
EBW,EBW-0015,EBW-2017-0328,PICO,2016,1893,124,1890,Intolerant,Intolerant conifer
EBW,EBW-0015,EBW-2017-0329,PICO,2016,1895,122,1890,Intolerant,Intolerant conifer
EBW,EBW-0015,EBW-2017-0345,PICO,2012,1923,94,1920,Intolerant,Intolerant conifer
EBW,EBW-0015,EBW-2017-0346,PIEN,2016,1931,86,1930,Tolerant,Tolerant conifer
EBW,EBW-0015,EBW-2017-0347,PICO,2016,1895,122,1890,Intolerant,Intolerant conifer
EBW,EBW-0015,EBW-2017-0348,PICO,2016,1898,119,1890,Intolerant,Intolerant conifer
EBW,EBW-0015,EBW-2017-0349,PICO,2016,1895,122,1890,Intolerant,Intolerant conifer
EBW,EBW-0015,EBW-2017-0350,PIEN,2016,1911,106,1910,Tolerant,Tolerant conifer
EBW,EBW-0015,EBW-2017-0351,PIEN,2016,1905,112,1900,Tolerant,Tolerant conifer
EBW,EBW-0015,EBW-2017-0352,PICO,2016,1900,117,1900,Intolerant,Intolerant conifer
EBW,EBW-0015,EBW-2017-0353,PICO,2016,1904,113,1900,Intolerant,Intolerant conifer
EBW,EBW-0015,EBW-2017-0354,PICO,2016,1896,121,1890,Intolerant,Intolerant conifer
EBW,EBW-0015,EBW-2017-0310,PIEN,2015,1973,44,1970,Tolerant,Tolerant conifer
EBW,EBW-0015,EBW-2017-0311,PICO,2016,1914,103,1910,Intolerant,Intolerant conifer
EBW,EBW-0015,EBW-2017-0312,PIEN,2016,1963,54,1960,Tolerant,Tolerant conifer
EBW,EBW-0015,EBW-2017-0313,PICO,1995,1886,131,1880,Intolerant,Intolerant conifer
EBW,EBW-0015,EBW-2017-0314,PICO,2016,1895,122,1890,Intolerant,Intolerant conifer
EBW,EBW-0015,EBW-2017-0290,PICO,2008,1901,116,1900,Intolerant,Intolerant conifer
EBW,EBW-0015,EBW-2017-0291,PICO,1976,1895,122,1890,Intolerant,Intolerant conifer
EBW,EBW-0015,EBW-2017-0292,PICO,2016,1911,106,1910,Intolerant,Intolerant conifer
EBW,EBW-0015,EBW-2017-0293,PICO,2016,1910,107,1910,Intolerant,Intolerant conifer
EBW,EBW-0015,EBW-2017-0294,PICO,2015,1901,116,1900,Intolerant,Intolerant conifer
EBW,EBW-0015,EBW-2017-0330,PICO,2016,1907,110,1900,Intolerant,Intolerant conifer
EBW,EBW-0015,EBW-2017-0331,PICO,2006,1897,120,1890,Intolerant,Intolerant conifer
EBW,EBW-0015,EBW-2017-0332,PICO,2016,1897,120,1890,Intolerant,Intolerant conifer
EBW,EBW-0015,EBW-2017-0333,PICO,2016,1902,115,1900,Intolerant,Intolerant conifer
EBW,EBW-0015,EBW-2017-0334,PICO,2016,1898,119,1890,Intolerant,Intolerant conifer
EBW,EBW-0015,EBW-2017-0340,PICO,2016,1896,121,1890,Intolerant,Intolerant conifer
EBW,EBW-0015,EBW-2017-0341,PICO,2015,1915,102,1910,Intolerant,Intolerant conifer
EBW,EBW-0015,EBW-2017-0342,PICO,2015,1896,121,1890,Intolerant,Intolerant conifer
EBW,EBW-0015,EBW-2017-0343,PICO,2008,1907,110,1900,Intolerant,Intolerant conifer
EBW,EBW-0015,EBW-2017-0344,PICO,2016,1909,108,1900,Intolerant,Intolerant conifer
EBW,EBW-0016,EBW-2018-0220,PIEN,2017,1933,85,1930,Tolerant,Tolerant conifer
EBW,EBW-0016,EBW-2018-0221,PICO,2017,1918,100,1910,Intolerant,Intolerant conifer
EBW,EBW-0016,EBW-2018-0224,PIEN,2017,1922,96,1920,Tolerant,Tolerant conifer
EBW,EBW-0016,EBW-2018-0226,PICO,2017,1918,100,1910,Intolerant,Intolerant conifer
EBW,EBW-0016,EBW-2018-0227,PICO,2017,1930,88,1930,Intolerant,Intolerant conifer
EBW,EBW-0016,EBW-2018-0229,PICO,2017,1922,96,1920,Intolerant,Intolerant conifer
EBW,EBW-0016,EBW-2018-0230,PIEN,2017,1923,95,1920,Tolerant,Tolerant conifer
EBW,EBW-0016,EBW-2018-0231,PIEN,2017,1911,107,1910,Tolerant,Tolerant conifer
EBW,EBW-0016,EBW-2018-0232,PIEN,2017,1921,97,1920,Tolerant,Tolerant conifer
EBW,EBW-0016,EBW-2018-0233,PIEN,2017,1926,92,1920,Tolerant,Tolerant conifer
EBW,EBW-0016,EBW-2017-0665,PIEN,2016,1950,67,1950,Tolerant,Tolerant conifer
EBW,EBW-0016,EBW-2017-0666,PIEN,2016,1944,73,1940,Tolerant,Tolerant conifer
EBW,EBW-0016,EBW-2017-0667,POTR,2016,1905,112,1900,Intolerant,Deciduous
EBW,EBW-0016,EBW-2017-0668,PIEN,2016,1923,94,1920,Tolerant,Tolerant conifer
EBW,EBW-0016,EBW-2017-0669,PIEN,2016,1942,75,1940,Tolerant,Tolerant conifer
EBW,EBW-0016,EBW-2017-0670,PIEN,2016,1960,57,1960,Tolerant,Tolerant conifer
EBW,EBW-0016,EBW-2017-0671,PIEN,2016,1970,47,1970,Tolerant,Tolerant conifer
EBW,EBW-0016,EBW-2017-0672,PIEN,2016,1935,82,1930,Tolerant,Tolerant conifer
EBW,EBW-0016,EBW-2017-0673,PIEN,2016,1925,92,1920,Tolerant,Tolerant conifer
EBW,EBW-0016,EBW-2017-0674,PIEN,2016,1923,94,1920,Tolerant,Tolerant conifer
EBW,EBW-0016,EBW-2017-0725,PICO,2016,1915,102,1910,Intolerant,Intolerant conifer
EBW,EBW-0016,EBW-2017-0726,PICO,2016,1906,111,1900,Intolerant,Intolerant conifer
EBW,EBW-0016,EBW-2017-0727,PICO,2016,1904,113,1900,Intolerant,Intolerant conifer
EBW,EBW-0016,EBW-2017-0728,PICO,2016,1858,159,1850,Intolerant,Intolerant conifer
EBW,EBW-0016,EBW-2017-0729,PIEN,2016,1899,118,1890,Tolerant,Tolerant conifer
EBW,EBW-0016,EBW-2017-0730,PICO,2016,1872,145,1870,Intolerant,Intolerant conifer
EBW,EBW-0016,EBW-2017-0731,PIEN,2016,1877,140,1870,Tolerant,Tolerant conifer
EBW,EBW-0016,EBW-2017-0732,PICO,2016,1893,124,1890,Intolerant,Intolerant conifer
EBW,EBW-0016,EBW-2017-0733,PIEN,2016,1902,115,1900,Tolerant,Tolerant conifer
EBW,EBW-0016,EBW-2017-0734,PICO,2016,1871,146,1870,Intolerant,Intolerant conifer
EBW,EBW-0016,EBW-2017-0845,PICO,2016,1903,114,1900,Intolerant,Intolerant conifer
EBW,EBW-0016,EBW-2017-0846,PICO,2016,1901,116,1900,Intolerant,Intolerant conifer
EBW,EBW-0016,EBW-2017-0847,PICO,2016,1897,120,1890,Intolerant,Intolerant conifer
EBW,EBW-0016,EBW-2017-0848,PICO,2016,1902,115,1900,Intolerant,Intolerant conifer
EBW,EBW-0016,EBW-2017-0849,PICO,2016,1909,108,1900,Intolerant,Intolerant conifer
EBW,EBW-0016,EBW-2017-0850,PICO,2016,1939,78,1930,Intolerant,Intolerant conifer
EBW,EBW-0016,EBW-2017-0851,PICO,2016,1911,106,1910,Intolerant,Intolerant conifer
EBW,EBW-0016,EBW-2017-0852,PICO,2016,1857,160,1850,Intolerant,Intolerant conifer
EBW,EBW-0016,EBW-2017-0853,PICO,2016,1899,118,1890,Intolerant,Intolerant conifer
EBW,EBW-0016,EBW-2017-0854,PICO,2016,1899,118,1890,Intolerant,Intolerant conifer
EBW,EBW-0016,EBW-2017-0865,PICO,2011,1853,164,1850,Intolerant,Intolerant conifer
EBW,EBW-0016,EBW-2017-0866,PICO,2016,1856,161,1850,Intolerant,Intolerant conifer
EBW,EBW-0016,EBW-2017-0867,PICO,2016,1858,159,1850,Intolerant,Intolerant conifer
EBW,EBW-0016,EBW-2017-0868,PICO,2016,1853,164,1850,Intolerant,Intolerant conifer
EBW,EBW-0016,EBW-2017-0869,PICO,2016,1854,163,1850,Intolerant,Intolerant conifer
EBW,EBW-0016,EBW-2017-0870,PICO,2016,1902,115,1900,Intolerant,Intolerant conifer
EBW,EBW-0016,EBW-2017-0871,PICO,2016,1854,163,1850,Intolerant,Intolerant conifer
EBW,EBW-0016,EBW-2017-0872,PIEN,2016,1866,151,1860,Tolerant,Tolerant conifer
EBW,EBW-0016,EBW-2017-0873,PICO,2016,1850,167,1850,Intolerant,Intolerant conifer
EBW,EBW-0016,EBW-2018-0222,PIEN,2017,1926,92,1920,Tolerant,Tolerant conifer
EBW,EBW-0016,EBW-2018-0223,PIEN,2017,1960,58,1960,Tolerant,Tolerant conifer
EBW,EBW-0016,EBW-2018-0225,PIEN,2017,1960,58,1960,Tolerant,Tolerant conifer
EBW,EBW-0016,EBW-2018-0228,PIEN,2017,1963,55,1960,Tolerant,Tolerant conifer
EBW,EBW-0016,EBW-2018-0234,PIEN,2017,1958,60,1950,Tolerant,Tolerant conifer
EBW,EBW-0016,EBW-2017-0660,PIEN,2016,1958,59,1950,Tolerant,Tolerant conifer
EBW,EBW-0016,EBW-2017-0661,PIEN,2016,1955,62,1950,Tolerant,Tolerant conifer
EBW,EBW-0016,EBW-2017-0662,PIEN,2016,1958,59,1950,Tolerant,Tolerant conifer
EBW,EBW-0016,EBW-2017-0663,PIEN,2016,1957,60,1950,Tolerant,Tolerant conifer
EBW,EBW-0016,EBW-2017-0664,PIEN,2016,1957,60,1950,Tolerant,Tolerant conifer
EBW,EBW-0016,EBW-2017-0720,PICO,2016,1901,116,1900,Intolerant,Intolerant conifer
EBW,EBW-0016,EBW-2017-0721,PIEN,2016,1960,57,1960,Tolerant,Tolerant conifer
EBW,EBW-0016,EBW-2017-0722,PIEN,2016,1952,65,1950,Tolerant,Tolerant conifer
EBW,EBW-0016,EBW-2017-0723,PIEN,2016,1958,59,1950,Tolerant,Tolerant conifer
EBW,EBW-0016,EBW-2017-0724,PIEN,2016,1958,59,1950,Tolerant,Tolerant conifer
EBW,EBW-0016,EBW-2017-0840,PICO,2016,1907,110,1900,Intolerant,Intolerant conifer
EBW,EBW-0016,EBW-2017-0841,PICO,2016,1919,98,1910,Intolerant,Intolerant conifer
EBW,EBW-0016,EBW-2017-0842,PICO,2016,1904,113,1900,Intolerant,Intolerant conifer
EBW,EBW-0016,EBW-2017-0843,PICO,2016,1920,97,1920,Intolerant,Intolerant conifer
EBW,EBW-0016,EBW-2017-0844,PIEN,2016,1913,104,1910,Tolerant,Tolerant conifer
EBW,EBW-0017,EBW-2017-0525,PICO,2015,1905,112,1900,Intolerant,Intolerant conifer
EBW,EBW-0017,EBW-2017-0526,PICO,2016,1902,115,1900,Intolerant,Intolerant conifer
EBW,EBW-0017,EBW-2017-0527,PICO,2015,1906,111,1900,Intolerant,Intolerant conifer
EBW,EBW-0017,EBW-2017-0528,PICO,2016,1905,112,1900,Intolerant,Intolerant conifer
EBW,EBW-0017,EBW-2017-0529,PICO,2016,1902,115,1900,Intolerant,Intolerant conifer
EBW,EBW-0017,EBW-2017-0530,PICO,2016,1915,102,1910,Intolerant,Intolerant conifer
EBW,EBW-0017,EBW-2017-0531,PIEN,2016,1926,91,1920,Tolerant,Tolerant conifer
EBW,EBW-0017,EBW-2017-0532,POTR,2019,1903,114,1900,Intolerant,Deciduous
EBW,EBW-0017,EBW-2017-0533,POTR,2016,1902,115,1900,Intolerant,Deciduous
EBW,EBW-0017,EBW-2017-0534,POTR,2018,1904,113,1900,Intolerant,Deciduous
EBW,EBW-0017,EBW-2017-0545,POTR,2017,1917,100,1910,Intolerant,Deciduous
EBW,EBW-0017,EBW-2017-0546,POTR,2018,1906,111,1900,Intolerant,Deciduous
EBW,EBW-0017,EBW-2017-0547,PIEN,2017,1974,43,1970,Tolerant,Tolerant conifer
EBW,EBW-0017,EBW-2017-0548,POTR,2014,1900,117,1900,Intolerant,Deciduous
EBW,EBW-0017,EBW-2017-0549,POTR,2006,1924,93,1920,Intolerant,Deciduous
EBW,EBW-0017,EBW-2017-0550,POTR,2016,1918,99,1910,Intolerant,Deciduous
EBW,EBW-0017,EBW-2017-0551,POTR,2012,1937,80,1930,Intolerant,Deciduous
EBW,EBW-0017,EBW-2017-0552,POTR,2018,1914,103,1910,Intolerant,Deciduous
EBW,EBW-0017,EBW-2017-0553,POTR,2018,1915,102,1910,Intolerant,Deciduous
EBW,EBW-0017,EBW-2017-0554,POTR,2013,1917,100,1910,Intolerant,Deciduous
EBW,EBW-0017,EBW-2017-0520,PIEN,2016,1971,46,1970,Tolerant,Tolerant conifer
EBW,EBW-0017,EBW-2017-0521,PIEN,2016,1957,60,1950,Tolerant,Tolerant conifer
EBW,EBW-0017,EBW-2017-0522,POTR,2015,1898,119,1890,Intolerant,Deciduous
EBW,EBW-0017,EBW-2017-0523,POTR,2013,1897,120,1890,Intolerant,Deciduous
EBW,EBW-0017,EBW-2017-0524,POTR,2016,1897,120,1890,Intolerant,Deciduous
